ï»¿Run_DateTime,Date,UTC_Date,TempA,TempM,DewPointA,DewPointM,Humidity,WindSpeedA,WindSpeedM,WindGustA,WindGustM,WindDir,VisibilityA,VisibilityM,PressureA,PressureM,WindChillA,WindChillM,HeatIndexA,HeatIndexM,PrecipA,PrecipM,Condition,Fog,Rain,Snow,Hail,Thunder,Tornado
13:26.1,51:00.0,51:00.0,35.1,1.7,19.9,-6.7,54,3.5,5.6,-9999,-9999,0,10,16.1,29.79,1008.8,32.2,0.1,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,35.1,1.7,21,-6.1,57,5.8,9.3,-9999,-9999,270,10,16.1,29.81,1009.4,30.1,-1.1,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,35.1,1.7,21.9,-5.6,59,9.2,14.8,-9999,-9999,270,10,16.1,29.82,1009.7,27.9,-2.3,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,34,1.1,21.9,-5.6,61,9.2,14.8,-9999,-9999,270,10,16.1,29.82,1009.8,26.6,-3,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,34,1.1,21,-6.1,59,11.5,18.5,19.6,31.5,280,10,16.1,29.83,1010,25.5,-3.6,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,34,1.1,21,-6.1,59,6.9,11.1,-9999,-9999,0,10,16.1,29.84,1010.5,28,-2.2,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,34,1.1,19.9,-6.7,56,8.1,13,-9999,-9999,270,10,16.1,29.85,1010.7,27.2,-2.6,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,33.1,0.6,21,-6.1,61,5.8,9.3,-9999,-9999,0,10,16.1,29.86,1011,27.7,-2.4,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,33.1,0.6,19.9,-6.7,59,3.5,5.6,-9999,-9999,230,10,16.1,29.88,1011.6,30,-1.1,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,35.1,1.7,19.9,-6.7,54,4.6,7.4,-9999,-9999,0,10,16.1,29.9,1012.3,31,-0.5,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,36,2.2,19,-7.2,50,5.8,9.3,16.1,25.9,0,10,16.1,29.87,1011.4,31.1,-0.5,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,37,2.8,17.1,-8.3,44,8.1,13,17.3,27.8,290,10,16.1,29.83,1010,31,-0.6,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,37.9,3.3,16,-8.9,41,8.1,13,-9999,-9999,270,10,16.1,29.81,1009.4,32.1,0,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,37,2.8,12,-11.1,36,4.6,7.4,18.4,29.6,0,10,16.1,29.81,1009.3,33.3,0.7,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,37,2.8,12.9,-10.6,37,10.4,16.7,16.1,25.9,280,10,16.1,29.81,1009.2,29.8,-1.2,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,37,2.8,12.9,-10.6,37,9.2,14.8,-9999,-9999,290,10,16.1,29.81,1009.5,30.4,-0.9,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,36,2.2,12.9,-10.6,39,5.8,9.3,-9999,-9999,0,10,16.1,29.81,1009.4,31.1,-0.5,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,35.1,1.7,12,-11.1,39,9.2,14.8,-9999,-9999,290,10,16.1,29.81,1009.5,27.9,-2.3,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,34,1.1,12.9,-10.6,42,4.6,7.4,-9999,-9999,0,10,16.1,29.82,1009.8,29.8,-1.2,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,33.1,0.6,12.9,-10.6,43,3.5,5.6,-9999,-9999,0,10,16.1,29.83,1009.9,30,-1.1,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,32,0,10.9,-11.7,42,5.8,9.3,-9999,-9999,0,10,16.1,29.82,1009.8,26.4,-3.1,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,12.9,-10.6,47,3.5,5.6,-9999,-9999,0,10,16.1,29.81,1009.5,27.5,-2.5,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,14,-10,50,5.8,9.3,-9999,-9999,350,10,16.1,29.82,1009.6,25.2,-3.8,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30,-1.1,16,-8.9,56,0,0,-9999,-9999,0,10,16.1,29.8,1009,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28.9,-1.7,15.1,-9.4,56,6.9,11.1,-9999,-9999,0,10,16.1,29.78,1008.5,21.9,-5.6,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28.9,-1.7,15.1,-9.4,56,0,0,-9999,-9999,0,10,16.1,29.78,1008.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28,-2.2,15.1,-9.4,58,0,0,-9999,-9999,0,10,16.1,29.78,1008.2,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28,-2.2,15.1,-9.4,58,0,0,-9999,-9999,0,10,16.1,29.76,1007.7,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28,-2.2,15.1,-9.4,58,3.5,5.6,-9999,-9999,0,10,16.1,29.75,1007.4,24.2,-4.3,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,15.1,-9.4,61,3.5,5.6,-9999,-9999,0,10,16.1,29.75,1007.3,23,-5,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,15.1,-9.4,61,0,0,-9999,-9999,0,10,16.1,29.75,1007.4,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,16,-8.9,63,4.6,7.4,-9999,-9999,0,10,16.1,29.74,1007,21.6,-5.8,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28,-2.2,16,-8.9,61,4.6,7.4,-9999,-9999,290,10,16.1,29.74,1006.9,22.8,-5.1,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30,-1.1,16,-8.9,56,0,0,-9999,-9999,0,10,16.1,29.72,1006.4,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,15.1,-9.4,52,3.5,5.6,-9999,-9999,20,10,16.1,29.71,1006,27.5,-2.5,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,16,-8.9,54,0,0,-9999,-9999,0,10,16.1,29.68,1004.8,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,16,-8.9,54,3.5,5.6,-9999,-9999,0,10,16.1,29.65,1004,27.5,-2.5,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,32,0,16,-8.9,52,0,0,-9999,-9999,0,10,16.1,29.63,1003.4,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,33.1,0.6,15.1,-9.4,48,3.5,5.6,-9999,-9999,0,10,16.1,29.63,1003.2,30,-1.1,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,32,0,15.1,-9.4,50,0,0,-9999,-9999,0,10,16.1,29.63,1003.2,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,32,0,14,-10,48,5.8,9.3,-9999,-9999,280,10,16.1,29.62,1002.9,26.4,-3.1,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,15.1,-9.4,52,0,0,-9999,-9999,0,10,16.1,29.62,1002.9,-9999,-9999,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,14,-10,50,6.9,11.1,-9999,-9999,270,10,16.1,29.62,1003.1,24.3,-4.3,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30,-1.1,12,-11.1,47,5.8,9.3,-9999,-9999,0,10,16.1,29.62,1002.8,24.1,-4.4,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30,-1.1,12.9,-10.6,49,3.5,5.6,-9999,-9999,240,10,16.1,29.6,1002.4,26.5,-3.1,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30,-1.1,12.9,-10.6,49,3.5,5.6,-9999,-9999,30,10,16.1,29.6,1002.1,26.5,-3.1,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,12.9,-10.6,47,0,0,-9999,-9999,0,10,16.1,29.58,1001.7,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,16,-8.9,54,5.8,9.3,-9999,-9999,0,10,16.1,29.54,1000.3,25.2,-3.8,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,16,-8.9,54,4.6,7.4,-9999,-9999,0,10,16.1,29.53,999.9,26.2,-3.2,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,32,0,15.1,-9.4,50,5.8,9.3,-9999,-9999,170,10,16.1,29.53,999.8,26.4,-3.1,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,32,0,17.1,-8.3,54,4.6,7.4,-9999,-9999,0,10,16.1,29.5,999,27.5,-2.5,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,32,0,19.9,-6.7,61,0,0,-9999,-9999,0,10,16.1,29.49,998.5,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,32,0,21.9,-5.6,66,6.9,11.1,16.1,25.9,150,5,8,29.48,998.3,25.6,-3.6,-9999,-9999,0,0,Light Snow,0,0,1,0,0,0
13:26.1,43:00.0,43:00.0,30.2,-1,24.8,-4,80,5.8,9.3,-9999,-9999,0,2,3.2,29.5,998.9,24.3,-4.3,-9999,-9999,0,0,Light Snow,0,0,1,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,24.1,-4.4,76,9.2,14.8,-9999,-9999,140,1.8,2.8,29.48,998.3,22.8,-5.1,-9999,-9999,0,0,Light Snow,0,0,1,0,0,0
13:26.1,07:00.0,07:00.0,30.2,-1,24.8,-4,80,3.5,5.6,-9999,-9999,0,1.5,2.4,29.5,998.9,26.7,-3,-9999,-9999,0,0,Light Snow,0,0,1,0,0,0
13:26.1,14:00.0,14:00.0,30.2,-1,24.8,-4,80,5.8,9.3,-9999,-9999,0,2,3.2,29.5,998.9,24.3,-4.3,-9999,-9999,0,0,Light Snow,0,0,1,0,0,0
13:26.1,29:00.0,29:00.0,30.2,-1,26.6,-3,86,8.1,13,-9999,-9999,110,1.8,2.8,29.49,998.5,22.6,-5.2,-9999,-9999,0,0,Light Snow,0,0,1,0,0,0
13:26.1,43:00.0,43:00.0,30.2,-1,26.6,-3,86,9.2,14.8,-9999,-9999,90,0.8,1.2,29.48,998.2,21.9,-5.6,-9999,-9999,0.01,0.3,Light Snow,0,0,1,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,26.1,-3.3,82,8.1,13,-9999,-9999,100,0.8,1.2,29.47,997.7,23.5,-4.7,-9999,-9999,0.01,0.3,Light Snow,0,0,1,0,0,0
13:26.1,10:00.0,10:00.0,30.2,-1,26.6,-3,86,6.9,11.1,-9999,-9999,0,0.8,1.2,29.48,998.2,23.4,-4.8,-9999,-9999,0,0,Light Snow,0,0,1,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,28,-2.2,89,5.8,9.3,-9999,-9999,0,0.8,1.2,29.46,997.4,25.2,-3.8,-9999,-9999,0.01,0.3,Light Snow,0,0,1,0,0,0
13:26.1,51:00.0,51:00.0,32,0,28.9,-1.7,88,5.8,9.3,-9999,-9999,0,0.5,0.8,29.45,997.1,26.4,-3.1,-9999,-9999,0.02,0.5,Light Snow,1,0,1,0,0,0
13:26.1,51:00.0,51:00.0,33.1,0.6,30.9,-0.6,92,0,0,-9999,-9999,0,0.2,0.4,29.43,996.4,-9999,-9999,-9999,-9999,0.03,0.8,Snow,1,0,1,0,0,0
13:26.1,15:00.0,15:00.0,32,0,30.2,-1,93,0,0,-9999,-9999,0,0.2,0.4,29.43,996.5,-9999,-9999,-9999,-9999,0.05,1.3,Heavy Snow,1,0,1,0,0,0
13:26.1,38:00.0,38:00.0,32,0,32,0,100,8.1,13,-9999,-9999,150,0.5,0.8,29.42,996.2,24.8,-4,-9999,-9999,0.08,2,Light Snow,1,0,1,0,0,0
13:26.1,51:00.0,51:00.0,33.1,0.6,30.9,-0.6,92,4.6,7.4,-9999,-9999,0,0.5,0.8,29.39,995.3,28.7,-1.8,-9999,-9999,0.08,2,Light Snow,1,0,1,0,0,0
13:26.1,00:00.0,00:00.0,32,0,30.2,-1,93,4.6,7.4,-9999,-9999,0,0.5,0.8,29.41,995.8,27.5,-2.5,-9999,-9999,0,0,Snow,1,0,1,0,0,0
13:26.1,26:00.0,26:00.0,33.8,1,30.2,-1,87,6.9,11.1,-9999,-9999,160,1.2,2,29.4,995.5,27.7,-2.4,-9999,-9999,0.01,0.3,Light Snow,0,0,1,0,0,0
13:26.1,51:00.0,51:00.0,33.1,0.6,30.9,-0.6,92,0,0,-9999,-9999,0,0.8,1.2,29.39,995,-9999,-9999,-9999,-9999,0.01,0.3,Light Snow,0,0,1,0,0,0
13:26.1,02:00.0,02:00.0,33.8,1,30.2,-1,87,0,0,-9999,-9999,0,1,1.6,29.39,995.1,-9999,-9999,-9999,-9999,0,0,Light Snow,0,0,1,0,0,0
13:26.1,32:00.0,32:00.0,33.8,1,30.2,-1,87,0,0,-9999,-9999,0,0.8,1.2,29.39,995.1,-9999,-9999,-9999,-9999,0.01,0.3,Light Snow,0,0,1,0,0,0
13:26.1,51:00.0,51:00.0,33.1,0.6,30,-1.1,89,0,0,-9999,-9999,0,0.5,0.8,29.37,994.3,-9999,-9999,-9999,-9999,0.01,0.3,Snow,1,0,1,0,0,0
13:26.1,18:00.0,18:00.0,32,0,30.2,-1,93,4.6,7.4,-9999,-9999,0,1.5,2.4,29.38,994.8,27.5,-2.5,-9999,-9999,0.02,0.5,Light Snow,0,0,1,0,0,0
13:26.1,33:00.0,33:00.0,32,0,30.2,-1,93,4.6,7.4,-9999,-9999,0,1.2,2,29.38,994.8,27.5,-2.5,-9999,-9999,0.02,0.5,Light Snow,0,0,1,0,0,0
13:26.1,51:00.0,51:00.0,32,0,28.9,-1.7,88,5.8,9.3,-9999,-9999,0,2.5,4,29.37,994.3,26.4,-3.1,-9999,-9999,0.02,0.5,Overcast,0,0,0,0,0,0
13:26.1,01:00.0,01:00.0,32,0,28.4,-2,87,8.1,13,-9999,-9999,250,3,4.8,29.39,995.1,24.8,-4,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,27:00.0,27:00.0,32,0,28.4,-2,87,8.1,13,-9999,-9999,270,4,6.4,29.39,995.1,24.8,-4,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,32,0,28,-2.2,85,6.9,11.1,-9999,-9999,230,4,6.4,29.38,994.7,25.6,-3.6,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,29:00.0,29:00.0,32,0,26.6,-3,80,6.9,11.1,-9999,-9999,270,4,6.4,29.4,995.5,25.6,-3.6,-9999,-9999,-9999,-9999,Haze,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30.9,-0.6,26.1,-3.3,82,4.6,7.4,-9999,-9999,260,5,8,29.38,994.8,26.2,-3.2,-9999,-9999,-9999,-9999,Haze,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30,-1.1,23,-5,75,6.9,11.1,-9999,-9999,280,7,11.3,29.4,995.4,23.2,-4.9,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30,-1.1,21.9,-5.6,72,6.9,11.1,-9999,-9999,250,7,11.3,29.41,995.8,23.2,-4.9,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28.9,-1.7,21.9,-5.6,75,6.9,11.1,-9999,-9999,0,6,9.7,29.42,996,21.9,-5.6,-9999,-9999,-9999,-9999,Haze,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28,-2.2,21,-6.1,75,6.9,11.1,-9999,-9999,0,7,11.3,29.43,996.4,20.8,-6.2,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28,-2.2,19,-7.2,69,6.9,11.1,-9999,-9999,0,9,14.5,29.43,996.5,20.8,-6.2,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,26.1,-3.3,17.1,-8.3,69,3.5,5.6,-9999,-9999,0,9,14.5,29.43,996.6,21.9,-5.6,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,25,-3.9,18,-7.8,75,0,0,-9999,-9999,0,9,14.5,29.43,996.6,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,25,-3.9,17.1,-8.3,72,4.6,7.4,-9999,-9999,270,9,14.5,29.43,996.6,19.3,-7.1,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,24.1,-4.4,17.1,-8.3,75,3.5,5.6,-9999,-9999,280,10,16.1,29.44,996.7,19.7,-6.8,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,24.1,-4.4,17.1,-8.3,75,0,0,-9999,-9999,0,9,14.5,29.43,996.5,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,24.1,-4.4,17.1,-8.3,75,0,0,-9999,-9999,0,10,16.1,29.42,996.2,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,24.1,-4.4,17.1,-8.3,75,0,0,-9999,-9999,0,10,16.1,29.43,996.4,-9999,-9999,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,25,-3.9,18,-7.8,75,0,0,-9999,-9999,0,10,16.1,29.45,997.2,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,25,-3.9,18,-7.8,75,4.6,7.4,-9999,-9999,0,10,16.1,29.44,996.8,19.3,-7.1,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,25,-3.9,18,-7.8,75,0,0,-9999,-9999,0,8,12.9,29.45,997.3,-9999,-9999,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,26.1,-3.3,19,-7.2,75,3.5,5.6,-9999,-9999,320,8,12.9,29.45,997.3,21.9,-5.6,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28,-2.2,21,-6.1,75,4.6,7.4,-9999,-9999,50,8,12.9,29.46,997.4,22.8,-5.1,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28.9,-1.7,21,-6.1,72,0,0,-9999,-9999,0,7,11.3,29.44,997,-9999,-9999,-9999,-9999,-9999,-9999,Partly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30,-1.1,21,-6.1,69,0,0,-9999,-9999,0,8,12.9,29.43,996.4,-9999,-9999,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28.9,-1.7,21,-6.1,72,3.5,5.6,-9999,-9999,0,7,11.3,29.42,996.1,25.2,-3.8,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,30,-1.1,21,-6.1,69,4.6,7.4,-9999,-9999,0,7,11.3,29.41,995.8,25.2,-3.8,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28.9,-1.7,19,-7.2,67,4.6,7.4,-9999,-9999,0,9,14.5,29.41,995.9,23.9,-4.5,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28.9,-1.7,19.9,-6.7,69,5.8,9.3,-9999,-9999,270,7,11.3,29.43,996.4,22.8,-5.1,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28.9,-1.7,19.9,-6.7,69,4.6,7.4,-9999,-9999,0,4,6.4,29.44,996.8,23.9,-4.5,-9999,-9999,0,0,Light Snow,0,0,1,0,0,0
13:26.1,01:00.0,01:00.0,28.4,-2,19.4,-7,69,9.2,14.8,-9999,-9999,260,1.8,2.8,29.46,997.5,19.7,-6.8,-9999,-9999,0,0,Light Snow,0,0,1,0,0,0
13:26.1,39:00.0,39:00.0,26.6,-3,21.2,-6,80,8.1,13,-9999,-9999,280,2.5,4,29.47,997.9,18.2,-7.6,-9999,-9999,0,0,Light Snow,0,0,1,0,0,0
13:26.1,47:00.0,47:00.0,26.6,-3,19.4,-7,74,9.2,14.8,-9999,-9999,290,4,6.4,29.47,997.9,17.5,-8,-9999,-9999,0,0,Haze,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,19.9,-6.7,75,9.2,14.8,-9999,-9999,290,4,6.4,29.45,997.1,18,-7.8,-9999,-9999,0,0,Haze,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28,-2.2,19.9,-6.7,72,6.9,11.1,-9999,-9999,0,8,12.9,29.47,998,20.8,-6.2,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,21,-6.1,78,8.1,13,-9999,-9999,270,8,12.9,29.49,998.6,18.7,-7.4,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,11:00.0,11:00.0,26.6,-3,21.2,-6,80,5.8,9.3,-9999,-9999,0,2.5,4,29.52,999.5,20,-6.7,-9999,-9999,0,0,Light Snow,0,0,1,0,0,0
13:26.1,22:00.0,22:00.0,26.6,-3,21.2,-6,80,8.1,13,-9999,-9999,270,3,4.8,29.52,999.5,18.2,-7.6,-9999,-9999,0,0,Light Snow,0,0,1,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,19.9,-6.7,75,8.1,13,-9999,-9999,270,6,9.7,29.5,999,18.7,-7.4,-9999,-9999,0,0,Haze,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,19.9,-6.7,75,5.8,9.3,-9999,-9999,0,7,11.3,29.5,999,20.5,-6.4,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,19,-7.2,72,5.8,9.3,-9999,-9999,0,9,14.5,29.5,998.9,20.5,-6.4,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,19,-7.2,72,8.1,13,-9999,-9999,270,10,16.1,29.51,999.2,18.7,-7.4,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,17.1,-8.3,66,10.4,16.7,18.4,29.6,290,10,16.1,29.53,999.8,17.3,-8.2,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,16,-8.9,63,10.4,16.7,20.7,33.3,290,10,16.1,29.57,1001.1,17.3,-8.2,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,15.1,-9.4,61,11.5,18.5,21.9,35.2,290,10,16.1,29.61,1002.5,16.7,-8.5,-9999,-9999,-9999,-9999,Scattered Clouds,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,14,-10,58,10.4,16.7,24.2,38.9,260,10,16.1,29.63,1003.4,17.3,-8.2,-9999,-9999,-9999,-9999,Mostly Cloudy,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,12.9,-10.6,56,17.3,27.8,25.3,40.7,290,10,16.1,29.66,1004.3,14.3,-9.8,-9999,-9999,-9999,-9999,Overcast,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,14,-10,58,13.8,22.2,27.6,44.4,290,10,16.1,29.69,1005.4,15.6,-9.1,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,26.1,-3.3,14,-10,60,9.2,14.8,26.5,42.6,280,10,16.1,29.72,1006.3,16.8,-8.4,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,26.1,-3.3,12.9,-10.6,58,10.4,16.7,18.4,29.6,280,10,16.1,29.76,1007.7,16.2,-8.8,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,12,-11.1,53,9.2,14.8,25.3,40.7,270,10,16.1,29.8,1009.1,18,-7.8,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,27,-2.8,12,-11.1,53,10.4,16.7,25.3,40.7,300,10,16.1,29.83,1010.1,17.3,-8.2,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
13:26.1,51:00.0,51:00.0,28.9,-1.7,12.9,-10.6,51,12.7,20.4,21.9,35.2,280,10,16.1,29.83,1010.1,18.6,-7.4,-9999,-9999,-9999,-9999,Clear,0,0,0,0,0,0
